Release Year,Title,Origin/Ethnicity,Director,Cast,Genre,Wiki Page,Plot,Plot_reduction
2008,Thodakkam,Tamil,,"Rishi, Abhinay, Raghu Vannan, Monica, Meghna Nair",thriller,https://en.wikipedia.org/wiki/Thodakkam,"Vanchinathan (Raguvannan), Gayathri (Monika), Chindo (Abinay), Habeeb (Rishi) and Nancy (Meha Nair) have studied together from childhood. Now graduates, they plan to find opportunities abroad to earn money. The day arrives but their plans are thwarted as they find themselves in the thick of a conspiracy.[citation needed]",
2008,Sadhu Miranda,Tamil,,"Prasanna, Abbas, Kavya Madhavan",thriller,https://en.wikipedia.org/wiki/Sadhu_Miranda,"The movie starts off with a robbery of 20 crores in Pondicherry IDID Bank where a college girl is killed by one of the thieves. The same night as the robbery, the manager of the bank (Manivannan) commits suicide.After this the story opens up in Chennai where Shiva Sundaram (Prasanna) a visible foolish person comes in search of David Raj(Manoj K. Jayan) where he saves a girl from being raped by one of David Raj's men.Then he confronts David and says that he came to get the stuff a.k.a. heroin from him saying that Moorthy told him to get it for Rs.10000/= and wants to sell it to Rs.20000/=.But David Raj understanding that he is a fool sends in 1 crore worth heroin without the knowledge of Shiva saying that there will be a call to the phone he gives and tells him to deliver it to the address the caller says and to be caught by the police with the buyer.But Shiva goes the wrong way and goes to see his friend Vellai (Karunas) where Vellai has taken money from a lender for interest to give to Shiva.At his place they open up the package and they both think it is toothpaste powder.Where Shiva says that he must get a call.Then with the money lending party they go to said place and the two people of the money lending party goes to the buyer and get the money but they are caught by the police.Then next day Shiva calls the T.V station where Priya works where he reveals that he is the brother of Ram Mohan (Abbas) and that Moorthy must call him else he would die jumping from the top of a building.Then the police arrive at the building to find that Moorthy has called him.From there knowing that Priya is a friend of Mohan he gets into her house saying that he is Ram Mohan's brother.But after certain events Ram Mohan returns to India and finds his brother burning in a flat.After this Sundhara Moorthy surfaces and spills the beans about Ram Mohan to the family of Priya that her father the manager of IDID Bank was murdered by Ram Mohan and his brother because he found out that his bank was robbed by the two brothers and the college girl who was killed in that incident is his sister.From here onwards a fight happens between Sundara Moorthy and Ram Mohan where Sundara Moorthy wins.",
2008,Anjathe,Tamil,,"Narain, Ajmal Ameer, Prasanna, Vijayalakshmi",action thriller,https://en.wikipedia.org/wiki/Anjathe,"Sathyavan (Narain) and Kirubakaran (Ajmal Ameer) are close friends living opposite each other in the police quarters neighborhood. Sathya is a rowdy, wasting his time drinking merrily and getting involved in fights. Though he and Kiruba pass college with a first-class degree, Sathya has no interest in joining the police force like his father (M. S. Bhaskar). Kiruba studies hard to become a Sub-Inspector (SI), challenging Sathya to do the same. Just a day before the exam, Sathya decides to take up the exam as well, much to his friend's surprise and with little head start, passes the physical, written and interview, with the help of malpractices and influence from his uncle and becomes an SI. However, Kiruba doesn't make it through despite being straightforward; this creates a rift between the two.
Kiruba's father lies to Sathya that he has gone to Mumbai, but Sathya finds him in the local bar, having become a drunkard.
Parallel is the story of Deena Dayalan (Prasanna) and Loganathan aka Logu (Pandiarajan), who extort money from businessmen through kidnappings. Before Sathya becomes a policeman, he beats up Daya for attempting to molest Kiruba's sister Udhra (Vijayalakshmi), though none including Kiruba knows of this.
Sathya gains fame by holding off knife-wielding men who come to kill an injured man at a hospital, though the man is killed later in the night. As a result, Sathya is drafted into a special task force (STF) to catch the gang members related to the crime. Daya and Logu carry out two kidnappings, raping the victims on both occasions, and release them for ransom money. Kiruba is beaten up by the police for a skirmish at the local bar; his father suffers a heart attack after getting his son back from the police station. At this point of time Kiruba is employed by Daya, mainly because the former is distraught and will fall easily to the lure of money and booze. In the third time however, the police are informed, but the kidnappers find out by chance and change the drop off point at the last moment. They give the police the slip, but narrowly avoid capture, with Kiruba providing shelter for them in his house. Kiruba joins along to get money for his father's angioplasty, though he doesn't realize until it's too late that he is doing illegal things and harming young children.
Meanwhile, Sathya identifies Daya from the characteristics, with a background check revealing that Daya was accused of raping his senior's wife in the army. Daya, Logu, and their accomplices are again almost caught when the police trace one of the accomplices' family. Daya kills his own man during this raid to avoid information being passed, and hatch a plan to escape to Bihar in a poultry van. Logu is killed by Daya, upon learning that the former had hatched a plan to kill him. However, to escape to the city outskirts to rendezvous with this van, they hijack the Inspector-General's (IG) car with his two daughters inside. Switching soon to a disguised-dog van to get past check-posts with the two girls, Daya, Kiruba and another accomplice arrive at a sugarcane field. Sathya recognizes Kiruba's voice from the ransom call he makes to the IG, and follows Udhra from the hospital, who has been instructed to bring a bag full of cash from their home (kept there by Daya), to the sugarcane field.
The plot to kidnap the IG's daughters is an elaborate ruse to divert the police force to the south of the city while they escape from the north. The special task force, who are in the south of the city, realize the plot and upon learning that Sathya is alone in the north of the city, head in that direction.
In the sugarcane fields, Kiruba shows compassion towards the two girls, treating them softly. Upon hearing some noise in the field, Daya splits the group, doing so to meet up directly with Udhra who has the money-bag. He tries to rape her, but Sathya intervenes and a fist fight ensures, but the special task force comes upon them, and kill Daya by setting it up as an encounter.
The two girls split and escape from the third accomplice, only for one of them to be recaptured by him, but is let off being too tiring to carry. Kiruba and the third accomplice try to run away, with Udhra behind him. Just as he leaves her to escape, she reveals that she is in love with Sathya and uses the situation to handcuff herself to Kiruba to avoid him from escaping. In the end, Sathya shoots Kiruba in self-defense and to save one of the IG's daughters from being shot. When Kiruba lies on Sathya's lap shot, Kiruba finds a ring he once gifted to Sathya on his birthday which Kiruba believed thrown away by Sathya drunk while partying at the bar which in turn wets Kiruba's eye and dies. The ending scenes of the film show Sathya and Udhra getting married and having a son, whom they name Kiruba.",
2008,Sila Nerangalil,Tamil,,"Vincent Asokan, Navya Nair, Vineeth",thriller,https://en.wikipedia.org/wiki/Sila_Nerangalil,"A murder case that took place in mid sixties is narrated through a voice and radio news as the titles role on. A husband is accused of murdering his wife and he has been sentenced to death.
The film then moves forward with a dream by a girl (Navya Nair), who dreams of getting killed by a man. The girl is clad in an old style dress resembling the trend of sixties. She is not able to identify the man. Nor could she rationalize her dream. But one thing is clear. She is frightened. Terribly frightened.
So much so that she could not speak, recall her past, and get to terms with the present.
She is now in a home run by Christian Missionary. She is under care of Jo (Vincent Asokan), the person in charge for the rehabilitation of physically and mentally challenged persons. He names her as Anjali and develops a secret love towards her.
Enters psychiatrist Krishnan (Raghuvaran), expert in hypnotist therapy, comes forward to help them. The therapy reveals that she is the reincarnation of the girl, who was allegedly killed by her husband in 1965. The shocking revelation gives her back the power of speech but still she is unable to recall her past in this birth.
Further sittings with the psychiatrist reveal the possible reason for the murder. The husband suspected an affair between his wife and his friend, a famous playback singer Madhavan (Vineeth). The scenes surfaced in hypnotic sleep identify the husband. It is none other than Jo, who is the reincarnation of the husband Now Anjali is afraid of Jo and the doctor starts counseling Jo by putting him into hypnotic sleep. Jo, in his travel to his previous birth, finds that the husband was not responsible for the murder.
Both Anjali and doctor are not ready to accept his words and they suspect that he would repeat the effort in this birth as well.
Jo, who is in love with Anjali, is shaken and determined to find the truth. This leads him searching the missing lines of the murder that took place forty years ago. The script reveals the truth with lots of unexpected twists in the tale.Jo and his friend go and ask madhavan,the singer who loved thamarai,the girl who was killed.He tells them that her husband saw a boy talking to his mother about lying in the court.madhavan says that the killer is a person named gopikrishnan,and jo understands immediately that he means the hypnotist krishnan, who helped anjali.
Sila Nerangalil is a remake of the 1991 psychological thriller Dead Again directed by Kenneth Branagh starring Emma Thompson. Andy García, Derek Jacobi and Robin Williams.",
2008,Kattuviriyan,Tamil,,"Sajith Raj, Malavika, Ram",thriller,https://en.wikipedia.org/wiki/Kattuviriyan,"The story revolves around a man (played by Dr. Raj) who grows up believing that women cannot be trusted, all due to his experiences of a troubled childhood after his parents’ failed marriage and his father’s suicide. The incident creates a deep wound in his mind and he suspects every woman he comes across to have a questionable character. This leads to him walking out of his marriage that was fixed with Malavika, who plays a double role for the first time in her career in this movie. Years later, they happen to meet each other and share their experiences in life. Malavika is now a Deputy Commissioner in the police force, and has a daughter (Malavika again) while Raj has become the Chief Secretary. Malavika wants to get to know Raj’s family well and during her visit along with her daughter to Raj’s house happens to see certain very disturbing and then highly confusing sights. She smells a rat and says so to Raj who
blames all the bad occurrences on a ghost that supposedly haunts a bungalow that they lived in and how that ghost still continued to haunt that place terrifying people in its vicinity at very particular times every day. Being a police officer, Malavika is not fully convinced and wants to get to the bottom of the matter. She just about begins to get her teeth into the matter when the evil powers at work bring about her death after a rather fearsome encounter with ghostly creatures.
Now, it is left to Malavika, the daughter to find out the truth. Now enters another character claiming to be the lover of Raj’s daughter. His revelations make matters far more complicated and confusing. The matter is thrown wide open and the jigsaw becomes harder to piece together. They discover the death of far more people than they had even thought of and trace it all down to the haunted bungalow. How they get to the bottom of what or who haunts the big house forms an interesting climax.[2]",
2008,Arasangam,Tamil,,"vijayakanth, Navaneet Kaur",mystery adventure,https://en.wikipedia.org/wiki/Arasangam,"Economically and strategically important CEOs, Scientists, etc. are assassinated all over India. Since many of such murders take place in Chennai, the Home Minister of Tamil Nadu pressurizes the DGP to speed up the investigation. ATS Officer Manoj is invited to Chennai from Mumbai to help the Tamil Nadu Police Department. He mysteriously disappears during the flight.
The Police Department concludes there is a link between the assassinations and the disappearance of Manoj and hands over both the cases to criminologist and IPS Trainer Arivarasu IPS, who is also a close friend and brother-in-law of Manoj.
Arivarasu's investigation takes him to Toronto, Ontario, Canada where he meets Manoj's lookalike Martin Jayapal, who has hatched a plot to destabilize India. How Arivarasu thwarts his intentions forms the rest of the story.",
2008,Dasavathaaram,Tamil,,"Kamal Haasan, Asin, Mallika Sherawat, Jayaprada",action thriller,https://en.wikipedia.org/wiki/Dasavathaaram,"Bio-scientist Govindarajan Ramaswamy speaks at the Jawaharlal Nehru Stadium about chaos theory and the butterfly effect. He begins by reciting events from the 12th century in Chidambaram, when King Kulothunga Chola II, a Saivite, persecutes Vaishnavites and intends to destroy an idol of Govindaraja. Rangarajan Nambi, a Vaishnavite, protects it and offends the king, who orders Rangarajan to be executed by being pierced, stoned, submerged into the sea with the idol, before being devoured by the shark, thus the king succeeding.
On 20 December 2004, a nano bio-technology lab in the United States designs a vector-virus intended as a bio-weapon. When they were watching the indsound his pet monkey breaking out of her cage. The monkey, who thinks he has the usual chocolate Govind would feed him, unknowingly swallows the sample of the virus instead, dying in seconds. The lab room of the monkey is filler with concentrated Salt solution, and is sealed permanently. After understanding the original virus's lethal potential the hard way, Govind refuses to hand over the main single vial (containing the virus), due to fear of misuse. However, his boss, Dr. Sethu, has a malicious plan in mind, and tries to sell it to a terrorist group. Govind tries to sneak the vial out of the lab in order to save the vial from Sethu's evil plan, but is pursued by the security guard and the police. Govind flees to a friend's house for refuge, who secretly betrays him. A police helicopter housing former CIA agent Christian Fletcher, arrives. Fletcher shoots Govind's friend and attempts to seize the vial. He firebombs the entire apartment with a grenade when a martial arts master, Yuga Narahazi, tries to defeat Fletcher and protects Govind. Govind manages to jump into another apartment's window and escapes the building before the apartment is firebombed. The deadly weapon is inadvertently couriered to India aboard a passenger aircraft, safely in Govind's hands. Govind boards into the aircraft secretly carrying the virus and changes its location. After arriving in India, he is questioned by Balram Naidu, a RAW operative. Govind unsuccessfully tries to explain the series of incidents.
Meanwhile, Fletcher, who has married an Indian assassin named Jasmine, arrives in India. Using her as a translator, Fletcher threatens Govind and takes him away in a jeep with a police officer. After exiting the city, Govind escapes from Fletcher and reaches Chidambaram. Fletcher follows him, after getting a cab, along with Jasmine. After Govind attempts to persuade the receivers of the package carrying the virus, one of the elephants in the temple is inadvertently freed and goes mad. The vial was accidentally thrown inside an idol of Govindaraja. In the chaos, Jasmine gets impaled on a blade on the wall by the elephant, and Fletcher ruthlessly shoots her instead of helping her. Govind and Andal, who is the granddaughter of Krishnaveni, an old woman for whom the package was sent, try to run away from Fletcher, and arrive in a ground where illegal sand miners are working. They try to rape Andal, but Govind defeats them and they sneak out after the interference of Vincent Poovaragan, a social activist, and saves an unnaturally tall Muslim named Khalifula and his family from a car-crash in the process. One of them, a lady, faints suddenly and is taken to a hospital, where Govind procures a cooling box to store the weapon, as it is unstable and its temperature needs to be maintained. He meets pop singer Avatar Singh, who is also there for treatment of his throat cancer. His prescription drugs are in a similar-looking box and before leaving the hospital, he unknowingly switches it with Govind's box.
Fletcher follows them and takes Andal and the Muslim family hostage in their house, from where Govind is blackmailed to bring back the box he is carrying. With no choice, he reaches the place, only to discover that Avatar must have the weapon. The police surround the house, forcing Fletcher, Govind and Andal to flee in a jeep. Shinghen Narahazi, a Japanese martial arts expert, whose sister Yuga Narahazi was earlier killed by Fletcher, follows them. Avatar finishes his last performance and discovers the blunder, only to get shot by Fletcher after having a row.
Govind and Andal flee to reach a construction site, where Govind takes out the weapon before giving the idol to Fletcher. The sun dawns on 26 December 2004. Govind gets an idea from some drainage workers to immerse the virus in a large quantity of salt to destroy it. He goes to the sea, only to be stopped by Fletcher. Shinghen Narahazi arrives and fights with Fletcher. Both Narahazi and a motivated Govind fight Fletcher together and defeat him. Fletcher opens and swallows the virus. Suddenly, a tsunami strikes, washing away Fletcher, and causing great destruction along the coast. Poovaragan's house is struck and he dies in a car after saving a child. Andal, Govind and Narahazi get into a boat. Krishnaveni arrives and cries after perceiving Poovaragan as her long-lost son. After relief measures are taken, Andal argues that god had sent forth the tsunami to get rid of the weapon. Govind responds by asking if god would destroy hundreds of lives to save millions. Then, they are later revealed to have been talking in front of the idol submerged in the 12th century. The scene shifts to the stadium, where Avatar, who had his cancerous growth taken away by Fletcher's shot, along with several others, listening to the speech by Govind with Andal as husband and wife followed by former president George W. Bush as the credits roll.",
2008,Nayagan,Tamil,,"J. K. Rithesh, Ramana, Sangeetha, Keerthi Chawla",action thriller,https://en.wikipedia.org/wiki/Nayagan_(2008_film),"Dr. Sandhya (Sangeetha) is kidnapped from her home by a gang and taken to another location, where she is questioned about her husband's whereabouts. Though the phone in her room is smashed by the gang's leader (Anandraj), she manages to put together enough broken pieces to make random calls. One of her calls reaches Shakti (Ramana), who has his own set of problems since he is on the run after eloping with his uncle's daughter Divya. Initially reluctant, he agrees to help Sandhya and drops the phone off at a police station. The cop Guru (Riteesh) talks to her but is distracted by another problem and so Sandhya has to bank on Shakti again.
This is the remake of the film ""Cellular"" which came out in 2004 This is also a copy of the Tamil film ""Vegam"" in which Ashwin Sekhar acted. .",
2008,Dhaam Dhoom,Tamil,,"Jayam Ravi, Kangana Ranaut, Lakshmi Rai",action thriller,https://en.wikipedia.org/wiki/Dhaam_Dhoom,"Gautham Subramaniam (Jayam Ravi) is a doctor from an Indian family who lives in Chennai. Since his father (Nizhagal Ravi) and mother are doctors, he wanted to become a doctor. Gautham gets an opportunity from the Government of India to go to Russia to represent India in a week long medical conference, along with five other young doctors. Gautham is delighted to receive this offer and packs his bags to fly to Russia. Meanwhile, his beloved is introduced on the frame which happens to be Shenba (Kangana Ranaut). She happens to be the same village girl in which Gautham's sister Sarasu (Anu Haasan) resides with her husband (Chetan) and so they two meet and fall in love. Despite initial frictions between her father and uncle (Pithamagan Mahadevan and Bose Venkat) with Gautham, they eventually agree to get the pair married. Gautham’s parents agree to the marriage, and as a happy man, Gautham is ready to marry Shenba after his return to India from his Russia trip.
Finally, the journey to Russia happens, Gautham reaches Moscow, and completes his immigration procedures. Incidentally, Gautham meets Anna (Maria Kozhevnikova), and unknowingly, the lady drops her jacket, which is seen by Gautham. He has no time to return the jacket and exits from the Moscow airport accompanied by his medical team. Gautham is flabbergasted by the roads and buildings of the city and is surprised to see the city of Moscow from his hotel view. Gautham learns that the only hiccup with Russians is that the people are ignorant about the English language and the whole conversation with them must be made in Russian national language.
Soon after, Gautham discovers Anna and takes the prospect to return her coat. The two get together well and part the ways. Meanwhile, Gautham's medical conference takes place successfully and in order to celebrate its success, the whole team head to a nightclub. Gautham bumps into Anna in the nightclub, and the two have an enjoyable time in the club. Anna, due to heavy consumption of liquor, intoxicates, and Gautham has no other choice than to accompany her to her room. When the two reach Anna’s apartment in, they settle down and sleep. Gautham is brutally dragged onto the floor by a Russian police officer the next day morning, and the reason is that Anna is murdered on her sofa.
Consequently, Gautham's situation changes; he gets abused, accused and is imprisoned by the Russian police. The language, people and the surroundings are totally new and confusing to the hero. Aarthi Chinnappa (Lakshmi Rai) is appointed as a defendant lawyer to the culprit Gautham. The Indian consulate sends Raghavan Nambiar (Jayaram) to Gautham's rescue. When Gautham tries to run away from the Russian police, he gets drowned in a lake, and Aarthi finds him at the shore. Aarthi kisses Gautham to rescue him, and she realises that she has fallen in love with Gautham, but suppresses her feelings when she learns about Shenba. Gautham escapes from the police and is running around St. Petersburg with Aarthi, trying to figure out who murdered Anna and why he was caught up in the scandal. Whilst, fleeing from the police, Gautham gets shot by the mob and manages to escape narrowly. After taking care of his wounds, Aarthi and Gautham decide to seek down those who misled them. With the eventual villainous figure being revealed as Raghavan.
Before a shoot out, Raghavan reveals that Anna was a drug trafficker from Chennai to Russia, and by dropping her coat, consisting of drugs, off at the airport, manages to evade being caught. Soon after, Anna had changed her ways and was ready to tell the police about Raghavan's drug dealing, but before that happened Raghavan along with the mob had her killed off. In the final scene, Raghavan is killed by the police, and Gautham is set free to reunite with Shenba for their wedding.",
2008,Saroja,Tamil,,"Shiva, Vaibhav Reddy, S. P. B. Charan, Premji Amaran, Vega Tamotia",comedy thriller,https://en.wikipedia.org/wiki/Saroja_(2008_film),"Ajay Raj (Shiva), Ganesh (Premji Amaren) and brothers Jagapathi Babu (SPB Charan) and Ram Babu (Vaibhav) are close friends who spend a lot of time together in Chennai. Ajay is a television actor, Ganesh is a fun-loving engineering student who falls in love with every woman he sees, Jagapathi Babu is an engineer who is married and has a six-year-old daughter, and Ram Babu is Jagapathi's younger brother who lives with him.
Ram is in love with Pooja (Kajal Aggarwal), but before he has a chance to tell her, Pooja tells Ram that she is in love with Ajay. Pooja and Ajay eventually get engaged, leaving Ram heartbroken. He soon forgets his grief and has a good time with his friends Ajay, Ganesh, and Jagapathi.
One day, the four friends decide to go in Ajay's old ramshackle Volkswagen Samba to Hyderabad to watch a cricket match.
Vishwanath (Prakash Raj) is a business tycoon in Hyderabad who has no time for his wife and teenage daughter Saroja (Vega Tamotia). One day, Saroja is kidnapped, and the police enter the scene, with Vishwanath's friend ACP Ravichandran (Jayaram) handling the case.
Meanwhile, a huge tanker lorry carrying highly inflammable and dangerous chemicals overturns on the National Highway between Chennai and Hyderabad and the four friends are stuck in a massive traffic jam. They attempt to take a shortcut to Hyderabad, but they end up in a dark, desolate area where their real troubles begin.
After arguing about which direction to take at a crossroad, Ajay convinces the others to drive into a forest, receiving instructions from Venkat Prabhu in a cameo appearance. As they proceed further, an injured man named R. Venkatraman (Bose Venkat) suddenly falls on their car from above. Wanting to save Venkatraman, Jagapathi Babu asks Ganesh and Ram Babu to ask for help in a nearby building. Ajay, horrified by Venkatraman's bullet wounds, is even more shocked when he urges Jagapathi and Ajay to escape. Jagapathi, however, attempts to save Venkatraman, who repeatedly urges them to leave quickly.
A few men arrive in a jeep and shoot at them from a distance. Ajay rushes to the driver's seat and attempts to flee from the area. Their van gets hit by the other vehicle and is overturned, throwing Venkatraman outside. Ajay and Jagapathi remain inside the van. Sampath, the leader of the gang in the black jeep, steps out of his vehicle and shoots the dying man after a short conversation. Sampath then discovers that two men (Jagapathi and Ajay) had attempted to save the injured man; he orders his henchmen to kill them. Upon hearing Sampath's order, Ajay and Jagapathi run for their lives.
Meanwhile, Ganesh and Ram Babu have entered an abandoned factory in search of help. Finding the place empty, they walk out and wander around for some time. They soon reach the place where the van had overturned and realize that their friends are missing. At the same time, Ajay and Jagapathi are trapped inside a room within close range of one of the hitmen and escape narrowly. Ganesh and Ram continue to search the area for their friends and eventually find them after fighting with a few hitmen. Realizing that they are caught in a dangerous situation, all four run away from the factory toward the distant sound of a train. They barely manage to board the last car. Jagapathi does not board the train; he sees that his pocket has been torn, and he deduces that his wallet had fallen somewhere inside the factory. Ajay and Ram frantically attempt to convince Jagapathi to board the train. Jagapathi fears that the assassins might cause problems for his wife and child, since his wallet (containing his identity) might be in the hands of the gangsters. Thus, all four friends return to the factory to recover the lost wallet.
After a short argument in which the frightened Ajay hesitates to go along with Jagapathi to the factory, Ganesh is pushed to accompany him. Jagapathi and Ganesh enter the room where the wallet was dropped. One of the gangsters momentarily walks into the room, in the view of Ganesh. Ganesh hides and tries to warn Jagapathi to stay out of sight. When Jagapathi finds the wallet and turns around he realizes that Ganesh has disappeared. After searching the room thoroughly, Jagapathi decides to leave. When he walks out, Ajay and Ram are waiting alone, and there is no sign of Ganesh. This sparks off another argument; Ajay asserts that he would not leave the place without Ganesh. Meanwhile, it is revealed that Ganesh had wandered into another room to save himself. Finding Saroja tied up inside, he frees her and explains to her that he is not a member of the gang. In his usual manner, he falls in love and tries to impress her. Saroja and Ganesh then sneak out of the room. The other three set out to rescue Ganesh, but they get caught in the process.
Sampath continues to demand money from Vishwanath to release his daughter. ACP Ravichandran consoles Vishwanath and does all he can to help rescue Saroja. Meanwhile, the gangsters taunt the three men they have captured and continue to do so until Kalyani (Nikita Thukral), Sampath's girlfriend, walks in and informs the group that Saroja has escaped. Sampath sends all of his men to find the girl, leaving a single gangster with the three captives. Ram attacks the gangster and kills him. They run out of the factory and catch up with Ganesh and Saroja. They are soon trapped in a building with a single entry. The henchmen follow them and await them in front. The friends are convinced that the only way to escape is to fight the gangsters. Suddenly, Jagapathi comes up with the idea of designing a contraption using objects in the building as weapons in a grand Rube Goldberg machine. In the meantime, Sampath asks Vishwanath to come to the area at once to take his daughter in exchange for the ransom money. Soon, Vishwanath and ACP Ravichandran arrive, and Ravichandran is disguised as Vishwanath's driver.
The four friends and Saroja finally arrive at the railway station to escape. They soon realize to their horror that the railway station is actually the exact spot where Sampath is planning to collect the ransom money from Vishwanath and Ravichandran. Vishwanath and Ravichandran are standing on the other side of the tracks. Saroja leaves the hideout, crosses the tracks, and embraces Ravichandran out of relief.
Just as Vishwanath is overjoyed that his daughter is back in safe hands, Ravichandran pulls out a gun and points it at Saroja. At that moment, Vishwanath realizes that Ravichandran is actually the mastermind behind Saroja's abduction and that Sampath is just another henchman responsible for carrying out Ravichandran's orders. A flashback reveals that Ravichandran and Sampath are good friends and that they have long been jealous of Vishwanath for his social status and wealth.
In the nick of time, the heroes emerge from the hideout and fight the goons with all their might. Vishwanath finally shoots and kills Ravichandran, and Saroja is reunited with her family. As everyone returns home, the four friends try to recall the name of the girl they have just rescued.",
2008,Aegan,Tamil,,"Ajith Kumar, Nayantara, Navdeep, Piaa Bajpai",action thriller,https://en.wikipedia.org/wiki/Aegan,"Aegan's story is based around Shiva (Ajith Kumar), a CB-CID officer, and his efforts to foil the terrorist John Chinnappa (Suman). Shiva is simultaneously attempting to mend relations with his father's estranged first wife and his half-brother Narain (Navdeep). Complications ensue.
Major John Chinnappa is a scientist who had created tablets by operating on human guinea pigs. His ploys have always been controversial but inconclusive due to the lack of witnesses. However, an ex-gang member, General Ram Prasad (Devan), became a police approver and is on the verge of revealing Chinnappa's ploys to the police. However, he is on the run to avoid charges. The case falls to Commissioner Karthikeyan (Nassar), Shiva's father, who assigns his son to go and help solve the mission.
Karthik tells Shiva to attend college in Tamil Nadu – St. John's College, Ooty – to protect Ram Prasad's daughter, Pooja (Piaa Bajpai), from meeting with her father. Shiva pleads that he has never undertaken this type of a mission before and doesn't know much about the current generation. The General points out that, by a strange coincidence, Pooja attends school in the same town where Ram Prasad is hiding. Shiva can protect Pooja and look for Ram Prasad at the same time. Shiva goes undercover as a student returning to college after many years away taking care of the family business. He is much older than the other students, who at first make fun of him because of his lack of new-generation styles. He also has to deal with the many goofy teachers as well the idiotic forgetful principal of the college, Albert (Jayaram).
He finds Narain, who is later revealed to be Shiva's brother. Pooja is Narain's best friend and he is secretly jealous that other girls can get his attention but she can't. Shiva saves Pooja from John Chinnapa's men, who kidnap her while Narain and others think it's a prank. He later becomes a sensation among the students and teachers. He befriends Narain and Pooja and falls in love with the chemistry teacher, Mallika (Nayanthara), after being attracted by her beauty and in a bid to convince other students that he is one of them. During his regular jogging sessions Shiva spots Ram Prasad and chases him till he escapes with the help of an helmet-clad bike rider who is later revealed to be Narain. Pooja comes to know that Narain has been helping her father and feels cheated by him.
Narain tries to apologise to Pooja many times, but she refuses to talk to him. Irked by this, Narain drinks and explains his actions when John's men come again to kidnap Pooja. They beat up Narain, but Shiva comes to their rescue. Narain and Pooja patch up after the fight sequences. Shiva takes Narain to his home where he learns that Narain is his brother and meets his mother. The flashback sequences describe Shiva's childhood (he is an orphan) and explain why his mother and father live separately.
The next day when Pooja introduces Ram Prasad to Shiva, Shiva arrests him – much to the disappointment of Pooja and Narain. Then everyone in the college including Mallika learns that Shiva is a policeman.
Shiva then drives Ram Prasad straight to John Chinnapa's hiding place, avoiding the traps that he had set. A fight ensues between Shiva and John Chinnappa's men in which John is finally killed. In the final scenes Mallika is shown with Shiva's parents and brother while he has gone to Afghanistan as part of another mission.",
